"Distance [mm]","Voltage [V]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []","E_Tang []"
6.588,26.5918432700829,-0.0002,0,0.004212,0,0,-1,2705.36330216459
6.6096,26.5333854514998,-0.0002,0,0.0041904,0,0,-1,2707.39767775711
6.6312,26.4748836904038,-0.0002,0,0.0041688,0,0,-1,2709.43205334963
6.6528,26.4163379867951,-0.0002,0,0.0041472,0,0,-1,2711.46642894215
6.6744,26.3577277700802,-0.0002,0,0.0041256,0,0,-1,2715.37135381817
6.696,26.2990595836757,-0.0002,0,0.004104,0,0,-1,2716.86812808713
6.7176,26.2403590669469,-0.0002,0,0.0040824,0,0,-1,2718.36490235609
6.7392,26.1816262198939,-0.0002,0,0.0040608,0,0,-1,2719.86167662506
6.7608,26.1228610425167,-0.0002,0,0.0040392,0,0,-1,2721.35845089402
6.7824,26.0640635348153,-0.0002,0,0.0040176,0,0,-1,2722.85522516299
6.804,26.0052336967897,-0.0002,0,0.003996,0,0,-1,2724.35199943195
6.8256,25.9463715284398,-0.0002,0,0.0039744,0,0,-1,2725.84877370091
6.8472,25.887476473999,-0.0002,0,0.0039528,0,0,-1,2727.357228597
6.8688,25.8285536376953,-0.0002,0,0.0039312,0,0,-1,2728.46094767253
6.8904,25.7696069610596,-0.0002,0,0.0039096,0,0,-1,2729.56466674805
6.912,25.7106364440918,-0.0002,0,0.003888,0,0,-1,2730.66838582357
6.9336,25.651642086792,-0.0002,0,0.0038664,0,0,-1,2731.77210489909
6.9552,25.5926238891602,-0.0002,0,0.0038448,0,0,-1,2732.87582397461
6.9768,25.5335818511963,-0.0002,0,0.0038232,0,0,-1,2733.97954305013
6.9984,25.4745159729004,-0.0002,0,0.0038016,0,0,-1,2735.08326212565
7.02,25.4154262542726,-0.000200000000000001,0,0.00378000000000001,0,0,-1,2736.18698120119
7.0416,25.3563114593506,-0.0002,0,0.0037584,0,0,-1,2737.1826171875
7.0632,25.29717996521,-0.0002,0,0.0037368,0,0,-1,2737.95572916667
7.0848,25.2380317718506,-0.0002,0,0.0037152,0,0,-1,2738.72884114583
7.1064,25.1788668792725,-0.0002,0,0.0036936,0,0,-1,2739.501953125
7.128,25.1196852874756,-0.0002,0,0.003672,0,0,-1,2740.27506510416
7.1496,25.06048699646,-0.0002,0,0.0036504,0,0,-1,2741.04817708333
7.1712,25.0012720062256,-0.0002,0,0.0036288,0,0,-1,2741.8212890625
7.1928,24.9420403167725,-0.0002,0,0.0036072,0,0,-1,2742.59440104167
7.2144,24.8827906585693,-0.0002,0,0.0035856,0,0,-1,2743.37429470486
7.236,24.8235280609131,-0.0002,0,0.003564,0,0,-1,2743.90326605903
7.2576,24.7642540374756,-0.0002,0,0.0035424,0,0,-1,2744.43223741319
7.2792,24.7049685882568,-0.0002,0,0.0035208,0,0,-1,2744.96120876736
7.3008,24.6456717132568,-0.0002,0,0.0034992,0,0,-1,2745.49018012153
