"Distance [mm]","Voltage [V]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []","E_Tang []"
19.7856,0.0130033434904543,-0.001,0,-0.0081856,0,0,-1,7.16741520872844
19.8072,0.0128485274805994,-0.001,0,-0.0082072,0,0,-1,7.1674005185831
19.8288,0.0126937117880516,-0.001,0,-0.0082288,0,0,-1,7.16738582843775
19.8504,0.0125388964128109,-0.001,0,-0.0082504,0,0,-1,7.1673711382924
19.872,0.0123840813548773,-0.001,0,-0.008272,0,0,-1,7.16735644814705
19.8936,0.0122292666142509,-0.001,0,-0.0082936,0,0,-1,7.1673417580017
19.9152,0.0120744521909316,-0.001,0,-0.0083152,0,0,-1,7.16732706785636
19.9368,0.0119196380849195,-0.001,0,-0.0083368,0,0,-1,7.16731237771101
19.9584,0.0117648242962145,-0.001,0,-0.0083584,0,0,-1,7.16729768756567
19.98,0.0116100108248167,-0.001,0,-0.00838,0,0,-1,7.16728299742032
20.0016,0.011455197670726,-0.001,0,-0.0084016,0,0,-1,7.16726830727497
20.0232,0.0113003848339424,-0.001,0,-0.0084232,0,0,-1,7.16725361712962
20.0448,0.011145572314466,-0.001,0,-0.0084448,0,0,-1,7.16723892698428
20.0664,0.0109907601122967,-0.001,0,-0.0084664,0,0,-1,7.16722423683893
20.088,0.0108359482274345,-0.001,0,-0.008488,0,0,-1,7.16720954669358
20.1096,0.0106811366598795,-0.001,0,-0.0085096,0,0,-1,7.16719485654824
20.1312,0.0105263254096316,-0.001,0,-0.0085312,0,0,-1,7.16718016640289
20.1528,0.0103715144766909,-0.001,0,-0.0085528,0,0,-1,7.16716547625754
20.1744,0.0102167038610573,-0.001,0,-0.0085744,0,0,-1,7.1671507861122
20.196,0.0100618935627309,-0.001,0,-0.008596,0,0,-1,7.16713609596685
20.2176,0.00990708358171157,-0.001,0,-0.0086176,0,0,-1,7.1671214058215
20.2392,0.00975227332325611,-0.001,0,-0.0086392,0,0,-1,7.1673192926632
20.2608,0.00959745956149863,-0.001,0,-0.0086608,0,0,-1,7.16728827747666
20.2824,0.00944264646966915,-0.001,0,-0.0086824,0,0,-1,7.16725726229012
20.304,0.00928783404776772,-0.001,0,-0.008704,0,0,-1,7.16722624710359
20.3256,0.00913302229579426,-0.001,0,-0.0087256,0,0,-1,7.16719523191704
20.3472,0.00897821121374887,-0.001,0,-0.0087472,0,0,-1,7.1671642167305
20.3688,0.00882340080163152,-0.001,0,-0.0087688,0,0,-1,7.16713320154396
20.3904,0.00866859105944218,-0.001,0,-0.0087904,0,0,-1,7.16710218635742
20.412,0.00851378198718088,-0.001,0,-0.008812,0,0,-1,7.16707117117088
20.4336,0.00835897358484759,-0.001,0,-0.0088336,0,0,-1,7.16704015598434
20.4552,0.00820416585244234,-0.001,0,-0.0088552,0,0,-1,7.1670091407978
20.4768,0.00804935878996513,-0.001,0,-0.0088768,0,0,-1,7.16697812561126
20.4984,0.00789455239741594,-0.001,0,-0.0088984,0,0,-1,7.16694711042472
20.52,0.00773974667479478,-0.001,0,-0.00892,0,0,-1,7.16691609523818
20.5416,0.00758494162210166,-0.001,0,-0.0089416,0,0,-1,7.16688508005164
20.5632,0.00743013723933654,-0.001,0,-0.0089632,0,0,-1,7.1668540648651
20.5848,0.00727533352649948,-0.001,0,-0.0089848,0,0,-1,7.16682304967856
20.6064,0.00712053048359043,-0.001,0,-0.0090064,0,0,-1,7.16679203449202
20.628,0.00696572811060942,-0.001,0,-0.009028,0,0,-1,7.16676101930548
20.6496,0.00681092640755645,-0.001,0,-0.0090496,0,0,-1,7.16673000411894
20.6712,0.0066561253744315,-0.001,0,-0.0090712,0,0,-1,7.1666989889324
20.6928,0.00650132501123456,-0.001,0,-0.0090928,0,0,-1,7.16666797374586
20.7144,0.00634652531796566,-0.001,0,-0.0091144,0,0,-1,7.16663695855932
20.736,0.00619172629462479,-0.001,0,-0.009136,0,0,-1,7.16660594337278
20.7576,0.00603692794121197,-0.001,0,-0.0091576,0,0,-1,7.16657492818624
